station	time	tresurs0	rre150z0	sre000z0	fu3010z0
BER	202403171750	8.4	0.0	0	8.3
BER	202403171800	8.3	0.0	0	7.9
BER	202403171810	8.2	0.0	0	5.0
BER	202403171820	8.1	0.0	0	2.2
BER	202403171830	7.9	0.0	0	3.2
BER	202403171840	7.7	0.0	0	2.5
BER	202403171850	7.5	0.0	0	1.8
BER	202403171900	7.3	0.0	0	2.2
BER	202403171910	7.1	0.0	0	1.1
BER	202403171920	6.8	0.0	0	1.1
BER	202403171930	6.9	0.0	0	1.8
BER	202403171940	6.8	0.0	0	0.4
BER	202403171950	6.7	0.0	0	1.1
BER	202403172000	6.5	0.0	0	1.8
BER	202403172010	6.4	0.0	0	1.8
BER	202403172020	6.3	0.0	0	0.7
BER	202403172030	6.1	0.0	0	1.1
BER	202403172040	5.6	0.0	0	0.4
BER	202403172050	5.3	0.0	0	1.4
BER	202403172100	5.2	0.0	0	3.2
BER	202403172110	5.1	0.0	0	2.5
BER	202403172120	5.0	0.0	0	2.9
BER	202403172130	5.3	0.0	0	2.5
BER	202403172140	5.5	0.0	0	1.8
BER	202403172150	5.3	0.0	0	1.1
BER	202403172200	5.0	0.0	0	1.4
BER	202403172210	5.1	0.0	0	2.9
BER	202403172220	5.4	0.0	0	2.9
BER	202403172230	5.7	0.0	0	2.9
BER	202403172240	6.0	0.0	0	2.5
BER	202403172250	6.3	0.0	0	3.2
BER	202403172300	6.5	0.0	0	4.3
BER	202403172310	6.7	0.0	0	4.0
BER	202403172320	6.6	0.0	0	3.2
BER	202403172330	6.7	0.0	0	3.2
BER	202403172340	6.7	0.0	0	2.2
BER	202403172350	6.8	0.0	0	2.2
BER	202403180000	6.8	0.0	0	1.4
BER	202403180010	6.8	0.0	0	3.2
BER	202403180020	6.8	0.0	0	5.0
BER	202403180030	6.9	0.0	0	6.5
BER	202403180040	6.9	0.0	0	2.9
BER	202403180050	6.9	0.0	0	1.4
BER	202403180100	7.0	0.1	0	1.1
BER	202403180110	7.0	0.0	0	0.4
BER	202403180120	7.0	0.1	0	0.0
BER	202403180130	7.1	0.1	0	0.4
BER	202403180140	7.1	0.1	0	1.4
BER	202403180150	7.1	0.3	0	2.2
BER	202403180200	7.2	0.2	0	1.1
BER	202403180210	7.2	0.2	0	1.8
BER	202403180220	7.3	0.3	0	3.2
BER	202403180230	7.3	0.2	0	5.8
BER	202403180240	7.3	0.1	0	5.0
BER	202403180250	7.2	0.2	0	3.6
BER	202403180300	7.2	0.0	0	4.7
BER	202403180310	7.1	0.1	0	2.5
BER	202403180320	7.1	0.1	0	2.2
BER	202403180330	7.0	0.1	0	2.2
BER	202403180340	7.0	0.1	0	3.2
BER	202403180350	7.1	0.1	0	3.6
BER	202403180400	7.2	0.2	0	3.6
BER	202403180410	7.2	0.2	0	4.3
BER	202403180420	7.2	0.3	0	4.7
BER	202403180430	7.3	0.2	0	4.0
BER	202403180440	7.2	0.4	0	2.2
BER	202403180450	7.2	0.2	0	1.1
BER	202403180500	7.2	0.4	0	1.8
BER	202403180510	7.2	0.5	0	0.7
BER	202403180520	7.2	0.6	0	0.4
BER	202403180530	7.3	0.5	0	1.4
BER	202403180540	7.3	0.5	0	2.9
BER	202403180550	7.3	0.8	0	4.0
BER	202403180600	7.3	0.6	0	2.9
BER	202403180610	7.4	0.8	0	1.4
BER	202403180620	7.4	0.7	0	1.8
BER	202403180630	7.4	0.7	0	2.5
BER	202403180640	7.5	0.6	0	2.9
BER	202403180650	7.6	0.6	0	1.8
BER	202403180700	7.6	0.7	0	1.1
BER	202403180710	7.6	0.9	0	2.2
BER	202403180720	7.6	0.7	0	2.9
BER	202403180730	7.7	0.9	0	1.8
BER	202403180740	7.8	1.0	0	2.2
BER	202403180750	7.8	1.1	0	2.2
BER	202403180800	7.8	0.8	0	3.2
BER	202403180810	7.9	0.7	0	2.9
BER	202403180820	8.0	0.7	0	4.7
BER	202403180830	8.2	0.7	0	5.4
BER	202403180840	8.4	0.3	0	1.1
BER	202403180850	8.7	0.4	0	0.7
BER	202403180900	8.8	0.2	0	2.5
BER	202403180910	9.0	0.4	0	2.9
BER	202403180920	9.2	0.2	0	1.1
BER	202403180930	10.2	0.2	0	1.1
BER	202403180940	9.9	0.3	0	3.6
BER	202403180950	9.8	0.1	0	2.9
BER	202403181000	10.0	0.1	0	3.2
BER	202403181010	10.5	0.1	0	3.6
BER	202403181020	10.4	0.1	0	2.5
BER	202403181030	9.9	0.0	0	1.4
BER	202403181040	10.4	0.0	0	2.2
BER	202403181050	11.5	0.1	0	2.2
BER	202403181100	13.2	0.0	0	4.3
BER	202403181110	13.7	0.0	0	5.4
BER	202403181120	13.0	0.0	0	5.8
BER	202403181130	13.1	0.0	0	6.5
BER	202403181140	14.1	0.0	0	4.0
BER	202403181150	14.2	0.0	0	3.2
BER	202403181200	13.4	0.0	0	4.3
BER	202403181210	12.7	0.0	0	3.2
BER	202403181220	12.5	0.0	0	2.9
BER	202403181230	12.9	0.0	0	1.8
BER	202403181240	13.4	0.0	0	1.4
BER	202403181250	13.8	0.0	0	1.1
BER	202403181300	15.5	0.0	0	1.8
BER	202403181310	15.9	0.0	0	3.2
BER	202403181320	15.2	0.0	0	3.6
BER	202403181330	14.6	0.0	0	3.6
BER	202403181340	14.6	0.0	0	3.2
BER	202403181350	14.8	0.0	0	1.1
BER	202403181400	13.9	0.0	0	2.2
BER	202403181410	13.8	0.0	0	2.9
BER	202403181420	13.9	0.0	0	5.0
BER	202403181430	13.6	0.0	0	3.6
BER	202403181440	12.8	0.0	0	3.2
BER	202403181450	12.4	0.0	0	4.7
BER	202403181500	12.0	0.0	0	3.6
BER	202403181510	13.3	0.0	0	5.0
BER	202403181520	14.1	0.0	3	4.3
BER	202403181530	14.2	0.0	0	3.6
BER	202403181540	14.5	0.0	6	3.6
BER	202403181550	14.9	0.0	10	5.0
BER	202403181600	13.5	0.0	10	6.5
BER	202403181610	12.6	0.0	10	7.6
BER	202403181620	12.4	0.0	10	5.0
BER	202403181630	12.0	0.0	9	4.7
BER	202403181640	11.7	0.0	0	5.4
BER	202403181650	11.5	0.0	0	8.6
BER	202403181700	11.3	0.0	1	6.8
BER	202403181710	11.0	0.0	0	6.8
BER	202403181720	10.6	0.0	0	8.3
BER	202403181730	10.3	0.0	0	6.8
BER	202403181740	10.1	0.0	0	8.3
BER	202403181750	10.0	0.0	0	6.8
BER	202403181800	9.8	0.0	0	5.0
BER	202403181810	9.7	0.0	0	13.0
BER	202403181820	9.4	0.0	0	10.8
BER	202403181830	9.3	0.0	0	5.4
BER	202403181840	9.3	0.0	0	2.2
BER	202403181850	9.2	0.0	0	1.4
BER	202403181900	9.1	0.0	0	3.2
BER	202403181910	9.0	0.0	0	1.4
BER	202403181920	9.0	0.0	0	2.5
BER	202403181930	9.0	0.0	0	3.2
BER	202403181940	8.9	0.1	0	2.9
BER	202403181950	8.8	0.0	0	1.8
BER	202403182000	8.7	0.1	0	2.5
BER	202403182010	8.6	0.1	0	2.9
BER	202403182020	8.5	0.0	0	4.0
BER	202403182030	8.4	0.1	0	4.7
BER	202403182040	8.4	0.0	0	5.4
BER	202403182050	8.2	0.0	0	3.6
BER	202403182100	7.8	0.0	0	5.4
BER	202403182110	7.2	0.0	0	5.4
BER	202403182120	7.1	0.0	0	4.7
BER	202403182130	7.3	0.0	0	5.0
BER	202403182140	7.1	0.0	0	5.0
BER	202403182150	6.4	0.0	0	4.3
BER	202403182200	5.7	0.0	0	5.4
BER	202403182210	5.4	0.0	0	5.4
BER	202403182220	6.1	0.0	0	6.5
BER	202403182230	6.3	0.1	0	7.2
BER	202403182240	5.9	0.0	0	6.1
BER	202403182250	6.1	0.0	0	7.2
BER	202403182300	6.2	0.0	0	7.6
BER	202403182310	5.9	0.0	0	6.5
BER	202403182320	5.0	0.0	0	5.0
BER	202403182330	4.2	0.0	0	4.3
BER	202403182340	3.7	0.0	0	2.9
BER	202403182350	2.8	0.0	0	2.5
BER	202403190000	3.4	0.0	0	5.4
BER	202403190010	3.6	0.0	0	3.2
BER	202403190020	3.4	0.0	0	0.7
BER	202403190030	3.0	0.0	0	1.4
BER	202403190040	2.3	0.0	0	1.4
BER	202403190050	1.7	0.0	0	1.1
BER	202403190100	1.4	0.0	0	0.7
BER	202403190110	1.1	0.0	0	0.4
BER	202403190120	0.9	0.0	0	0.7
BER	202403190130	0.7	0.0	0	3.2
BER	202403190140	1.2	0.0	0	5.8
BER	202403190150	2.2	0.0	0	5.8
BER	202403190200	3.7	0.0	0	2.9
BER	202403190210	4.0	0.0	0	2.2
BER	202403190220	3.3	0.0	0	1.4
BER	202403190230	2.2	0.0	0	2.2
BER	202403190240	1.6	0.0	0	3.6
BER	202403190250	1.1	0.0	0	1.8
BER	202403190300	0.7	0.0	0	0.7
BER	202403190310	0.4	0.0	0	0.7
BER	202403190320	0.5	0.0	0	1.4
BER	202403190330	0.2	0.0	0	1.8
BER	202403190340	0.0	0.0	0	2.5
BER	202403190350	0.0	0.0	0	2.2
BER	202403190400	-0.2	0.0	0	1.4
BER	202403190410	-0.2	0.0	0	4.3
BER	202403190420	0.1	0.0	0	5.8
BER	202403190430	0.5	0.0	0	4.7
BER	202403190440	0.8	0.0	0	5.0
BER	202403190450	1.3	0.0	0	5.4
BER	202403190500	1.4	0.0	0	4.0
BER	202403190510	1.0	0.0	0	1.4
BER	202403190520	0.8	0.0	0	1.8
BER	202403190530	0.8	0.0	0	1.4
BER	202403190540	1.2	0.0	0	3.6
BER	202403190550	2.3	0.0	0	1.4
BER	202403190600	3.5	0.0	0	0.4
BER	202403190610	4.5	0.0	0	0.0
BER	202403190620	5.3	0.0	0	0.7
BER	202403190630	6.0	0.0	0	1.1
BER	202403190640	6.6	0.0	0	0.4
BER	202403190650	7.0	0.0	0	2.2
BER	202403190700	7.4	0.0	0	4.0
BER	202403190710	7.8	0.0	0	2.5
BER	202403190720	8.0	0.0	0	3.2
BER	202403190730	7.9	0.0	0	4.3
BER	202403190740	8.0	0.0	0	4.3
BER	202403190750	8.1	0.0	0	3.6
BER	202403190800	8.3	0.0	0	2.5
BER	202403190810	8.8	0.0	0	1.1
BER	202403190820	9.2	0.0	0	0.4
BER	202403190830	9.7	0.0	0	1.4
BER	202403190840	9.8	0.0	0	1.8
BER	202403190850	9.9	0.0	0	5.0
BER	202403190900	10.4	0.0	0	5.4
BER	202403190910	11.4	0.0	0	4.7
BER	202403190920	11.8	0.0	0	4.0
BER	202403190930	11.4	0.0	0	4.7
BER	202403190940	12.0	0.0	0	5.4
BER	202403190950	12.7	0.0	0	5.4
BER	202403191000	12.5	0.0	0	5.4
BER	202403191010	12.0	0.0	0	5.0
BER	202403191020	12.1	0.0	0	5.4
BER	202403191030	12.1	0.0	0	5.4
BER	202403191040	12.0	0.0	0	6.5
BER	202403191050	11.7	0.0	0	7.6
BER	202403191100	12.3	0.0	0	7.6
BER	202403191110	12.5	0.0	0	7.2
BER	202403191120	12.9	0.0	0	5.8
BER	202403191130	14.2	0.0	0	5.8
BER	202403191140	16.3	0.0	4	5.0
BER	202403191150	21.3	0.0	10	5.0
BER	202403191200	21.1	0.0	10	5.8
BER	202403191210	22.0	0.0	10	5.4
BER	202403191220	21.9	0.0	10	4.7
BER	202403191230	22.1	0.0	10	5.4
BER	202403191240	21.9	0.0	10	5.8
BER	202403191250	22.3	0.0	10	6.8
BER	202403191300	22.1	0.0	10	7.2
BER	202403191310	20.5	0.0	10	9.4
BER	202403191320	20.4	0.0	10	8.6
BER	202403191330	19.8	0.0	10	8.6
BER	202403191340	19.9	0.0	10	7.9
BER	202403191350	20.8	0.0	10	8.3
BER	202403191400	20.8	0.0	10	8.6
BER	202403191410	20.9	0.0	10	7.9
BER	202403191420	20.9	0.0	10	9.0
BER	202403191430	20.7	0.0	10	7.9
BER	202403191440	20.3	0.0	10	6.1
BER	202403191450	20.1	0.0	10	9.0
BER	202403191500	19.4	0.0	10	7.9
BER	202403191510	18.8	0.0	10	6.8
BER	202403191520	18.1	0.0	10	7.9
BER	202403191530	17.1	0.0	10	8.3
BER	202403191540	16.1	0.0	10	8.3
BER	202403191550	15.1	0.0	10	7.6
BER	202403191600	14.4	0.0	10	6.5
BER	202403191610	13.6	0.0	10	7.2
BER	202403191620	12.9	0.0	10	7.9
BER	202403191630	12.3	0.0	10	8.3
BER	202403191640	11.6	0.0	10	8.6
BER	202403191650	10.9	0.0	10	6.8
BER	202403191700	10.3	0.0	10	6.5
BER	202403191710	9.7	0.0	10	6.8
BER	202403191720	9.2	0.0	10	7.6
BER	202403191730	8.5	0.0	5	7.6
BER	202403191740	7.8	0.0	0	7.6
BER	202403191750	7.1	0.0	0	6.8
BER	202403191800	6.6	0.0	0	6.1
BER	202403191810	6.2	0.0	0	6.1
BER	202403191820	5.8	0.0	0	5.4
BER	202403191830	5.1	0.0	0	2.9
BER	202403191840	4.6	0.0	0	1.8
BER	202403191850	3.9	0.0	0	2.5
BER	202403191900	3.6	0.0	0	1.1
BER	202403191910	3.3	0.0	0	1.1
BER	202403191920	3.1	0.0	0	1.4
BER	202403191930	2.9	0.0	0	1.4
BER	202403191940	2.8	0.0	0	3.2
BER	202403191950	2.7	0.0	0	4.3
BER	202403192000	2.9	0.0	0	4.3
BER	202403192010	3.0	0.0	0	3.6
BER	202403192020	2.5	0.0	0	1.8
BER	202403192030	2.1	0.0	0	1.1
BER	202403192040	1.9	0.0	0	1.8
BER	202403192050	1.8	0.0	0	4.0
BER	202403192100	2.7	0.0	0	6.1
BER	202403192110	2.8	0.0	0	5.0
BER	202403192120	2.3	0.0	0	4.3
BER	202403192130	1.9	0.0	0	5.0
BER	202403192140	1.6	0.0	0	4.3
BER	202403192150	1.5	0.0	0	3.2
BER	202403192200	1.3	0.0	0	1.4
BER	202403192210	1.0	0.0	0	0.7
BER	202403192220	0.7	0.0	0	1.4
BER	202403192230	0.6	0.0	0	0.0
BER	202403192240	0.5	0.0	0	0.4
BER	202403192250	0.5	0.0	0	2.5
BER	202403192300	0.6	0.0	0	3.6
BER	202403192310	0.7	0.0	0	1.8
BER	202403192320	0.4	0.0	0	1.1
BER	202403192330	0.2	0.0	0	0.0
BER	202403192340	0.1	0.0	0	0.4
BER	202403192350	0.0	0.0	0	1.1
BER	202403200000	0.0	0.0	0	2.2
BER	202403200010	-0.1	0.0	0	2.9
BER	202403200020	-0.2	0.0	0	1.8
BER	202403200030	-0.3	0.0	0	2.9
BER	202403200040	-0.3	0.0	0	1.4
BER	202403200050	-0.4	0.0	0	1.1
BER	202403200100	-0.4	0.0	0	1.8
BER	202403200110	-0.4	0.0	0	1.8
BER	202403200120	-0.5	0.0	0	1.8
BER	202403200130	-0.6	0.0	0	2.2
BER	202403200140	-0.7	0.0	0	2.2
BER	202403200150	-0.8	0.0	0	1.8
BER	202403200200	-0.8	0.0	0	1.4
BER	202403200210	-0.7	0.0	0	2.9
BER	202403200220	-0.7	0.0	0	3.2
BER	202403200230	-0.6	0.0	0	3.2
BER	202403200240	-0.6	0.0	0	2.9
BER	202403200250	-0.7	0.0	0	2.2
BER	202403200300	-0.6	0.0	0	2.5
BER	202403200310	-0.9	0.0	0	1.4
BER	202403200320	-1.0	0.0	0	1.4
BER	202403200330	-1.1	0.0	0	0.7
BER	202403200340	-1.0	0.0	0	1.8
BER	202403200350	-1.0	0.0	0	2.2
BER	202403200400	-1.0	0.0	0	1.8
BER	202403200410	-0.5	0.0	0	2.2
BER	202403200420	-1.0	0.0	0	1.1
BER	202403200430	-1.1	0.0	0	1.8
BER	202403200440	-1.0	0.0	0	2.2
BER	202403200450	-1.2	0.0	0	1.4
BER	202403200500	-1.3	0.0	0	1.8
BER	202403200510	-1.3	0.0	0	2.5
BER	202403200520	-1.3	0.0	0	2.5
BER	202403200530	-1.5	0.0	0	0.7
BER	202403200540	-1.5	0.0	0	0.7
BER	202403200550	-1.3	0.0	0	0.7
BER	202403200600	-1.1	0.0	0	2.2
BER	202403200610	-0.8	0.0	0	1.4
BER	202403200620	-0.4	0.0	8	1.4
BER	202403200630	0.2	0.0	10	2.5
BER	202403200640	2.4	0.0	10	0.7
BER	202403200650	3.9	0.0	10	1.4
BER	202403200700	5.7	0.0	10	1.4
BER	202403200710	7.7	0.0	10	2.2
BER	202403200720	9.7	0.0	10	3.2
BER	202403200730	10.6	0.0	10	2.9
BER	202403200740	11.8	0.0	10	3.6
BER	202403200750	13.4	0.0	10	4.3
BER	202403200800	14.2	0.0	10	3.2
BER	202403200810	15.5	0.0	10	3.2
BER	202403200820	16.5	0.0	10	4.7
BER	202403200830	17.9	0.0	10	4.0
BER	202403200840	18.8	0.0	10	4.7
BER	202403200850	19.0	0.0	10	5.8
BER	202403200900	19.5	0.0	10	4.0
BER	202403200910	19.6	0.0	10	3.2
BER	202403200920	20.7	0.0	10	2.5
BER	202403200930	20.8	0.0	10	2.2
BER	202403200940	20.4	0.0	10	3.6
BER	202403200950	21.8	0.0	10	2.5
BER	202403201000	23.1	0.0	10	2.5
BER	202403201010	23.6	0.0	10	3.2
BER	202403201020	24.0	0.0	10	3.6
BER	202403201030	24.3	0.0	10	5.4
BER	202403201040	24.5	0.0	10	8.6
BER	202403201050	24.1	0.0	10	9.0
BER	202403201100	24.5	0.0	10	9.0
BER	202403201110	24.7	0.0	10	6.8
BER	202403201120	25.0	0.0	10	5.8
BER	202403201130	25.0	0.0	10	4.3
BER	202403201140	24.7	0.0	10	3.6
BER	202403201150	24.4	0.0	10	4.7
BER	202403201200	24.9	0.0	10	1.8
BER	202403201210	25.3	0.0	10	4.0
BER	202403201220	25.6	0.0	10	4.0
BER	202403201230	25.4	0.0	10	3.2
BER	202403201240	25.6	0.0	10	5.0
BER	202403201250	25.9	0.0	10	5.0
BER	202403201300	25.3	0.0	10	6.1
BER	202403201310	24.6	0.0	10	2.5
BER	202403201320	25.3	0.0	10	2.5
BER	202403201330	25.7	0.0	10	7.2
BER	202403201340	24.9	0.0	10	7.9
BER	202403201350	24.4	0.0	10	7.6
BER	202403201400	22.3	0.0	10	10.4
BER	202403201410	21.3	0.0	10	8.3
BER	202403201420	22.7	0.0	10	7.6
BER	202403201430	23.3	0.0	10	6.5
BER	202403201440	23.1	0.0	10	6.8
BER	202403201450	22.5	0.0	10	5.4
BER	202403201500	21.5	0.0	10	7.6
BER	202403201510	21.0	0.0	10	9.4
BER	202403201520	20.2	0.0	10	8.3
BER	202403201530	19.1	0.0	10	9.0
BER	202403201540	18.0	0.0	10	5.0
BER	202403201550	16.7	0.0	10	6.1
BER	202403201600	15.6	0.0	10	2.5
BER	202403201610	14.9	0.0	10	3.6
BER	202403201620	14.5	0.0	10	2.9
BER	202403201630	14.2	0.0	10	3.2
BER	202403201640	14.1	0.0	10	3.2
BER	202403201650	13.5	0.0	10	4.7
BER	202403201700	12.6	0.0	2	5.4
BER	202403201710	11.7	0.0	0	5.4
BER	202403201720	10.8	0.0	1	6.1
BER	202403201730	10.0	0.0	2	6.1
BER	202403201740	9.1	0.0	0	4.3
BER	202403201750	8.6	0.0	0	4.3
BER	202403201800	8.0	0.0	0	6.1
BER	202403201810	7.7	0.0	0	2.5
BER	202403201820	7.0	0.0	0	2.2
BER	202403201830	6.6	0.0	0	3.6
BER	202403201840	6.6	0.0	0	3.2
BER	202403201850	6.6	0.0	0	4.0
BER	202403201900	6.4	0.0	0	1.4
BER	202403201910	6.1	0.0	0	1.4
BER	202403201920	5.8	0.0	0	2.2
BER	202403201930	5.6	0.0	0	0.7
BER	202403201940	5.3	0.0	0	1.1
BER	202403201950	5.0	0.0	0	0.7
BER	202403202000	4.6	0.0	0	0.4
BER	202403202010	4.5	0.0	0	1.1
BER	202403202020	4.3	0.0	0	1.1
BER	202403202030	4.1	0.0	0	0.4
BER	202403202040	4.1	0.0	0	0.4
BER	202403202050	3.8	0.0	0	1.1
BER	202403202100	3.7	0.0	0	2.2
BER	202403202110	3.6	0.0	0	2.5
BER	202403202120	3.5	0.0	0	2.5
BER	202403202130	3.7	0.0	0	4.3
BER	202403202140	3.9	0.0	0	3.2
BER	202403202150	3.8	0.0	0	1.8
BER	202403202200	3.5	0.0	0	1.4
BER	202403202210	3.3	0.0	0	2.2
BER	202403202220	3.2	0.0	0	2.2
BER	202403202230	3.0	0.0	0	1.1
BER	202403202240	2.9	0.0	0	1.8
BER	202403202250	3.1	0.0	0	2.2
BER	202403202300	3.8	0.0	0	1.1
BER	202403202310	4.2	0.0	0	2.9
BER	202403202320	4.3	0.0	0	2.9
BER	202403202330	4.2	0.0	0	3.6
BER	202403202340	4.7	0.0	0	2.9
BER	202403202350	5.4	0.0	0	3.2
BER	202403210000	6.2	0.0	0	4.3
BER	202403210010	6.4	0.0	0	3.2
BER	202403210020	6.3	0.0	0	4.3
BER	202403210030	6.0	0.0	0	5.0
BER	202403210040	5.8	0.0	0	5.0
BER	202403210050	5.6	0.0	0	4.0
BER	202403210100	4.9	0.0	0	2.5
BER	202403210110	4.6	0.0	0	3.6
BER	202403210120	4.7	0.0	0	3.2
BER	202403210130	5.0	0.0	0	4.7
BER	202403210140	5.5	0.0	0	3.6
BER	202403210150	5.8	0.0	0	3.6
BER	202403210200	5.8	0.0	0	3.6
BER	202403210210	5.8	0.0	0	2.5
BER	202403210220	5.9	0.0	0	1.1
BER	202403210230	6.0	0.0	0	2.5
BER	202403210240	6.3	0.0	0	2.5
BER	202403210250	6.7	0.0	0	3.6
BER	202403210300	6.9	0.0	0	1.4
BER	202403210310	6.8	0.0	0	3.2
BER	202403210320	7.1	0.0	0	4.0
BER	202403210330	7.3	0.0	0	4.7
BER	202403210340	7.4	0.0	0	3.2
BER	202403210350	7.3	0.0	0	4.0
BER	202403210400	7.4	0.0	0	3.6
BER	202403210410	7.6	0.1	0	6.5
BER	202403210420	7.7	0.0	0	4.0
BER	202403210430	7.8	0.0	0	5.8
BER	202403210440	7.8	0.2	0	5.0
BER	202403210450	7.7	0.1	0	2.9
BER	202403210500	7.7	0.3	0	4.0
BER	202403210510	7.9	0.2	0	4.3
BER	202403210520	8.0	0.8	0	3.6
BER	202403210530	8.1	0.6	0	5.0
BER	202403210540	8.1	0.1	0	4.3
BER	202403210550	8.1	0.0	0	5.0
BER	202403210600	8.3	0.0	0	7.6
BER	202403210610	8.5	0.0	0	6.5
BER	202403210620	8.6	0.0	0	6.1
BER	202403210630	8.7	0.0	0	7.9
BER	202403210640	8.9	0.0	0	9.0
BER	202403210650	9.1	0.0	0	6.8
BER	202403210700	9.2	0.0	0	9.0
BER	202403210710	9.2	0.0	0	8.6
BER	202403210720	9.2	0.0	0	7.6
BER	202403210730	9.2	0.0	0	8.3
BER	202403210740	9.2	0.0	0	13.0
BER	202403210750	9.1	0.2	0	11.5
BER	202403210800	9.1	0.3	0	9.7
BER	202403210810	9.3	0.2	0	7.9
BER	202403210820	9.7	0.1	0	10.4
BER	202403210830	9.9	0.0	0	9.0
BER	202403210840	9.8	0.0	0	7.9
BER	202403210850	10.1	0.0	0	4.0
BER	202403210900	9.8	0.4	0	3.2
BER	202403210910	9.9	0.1	0	6.1
BER	202403210920	10.3	0.0	0	12.6
BER	202403210930	11.4	0.0	0	11.9
BER	202403210940	12.3	0.0	0	11.9
BER	202403210950	13.6	0.0	1	8.6
BER	202403211000	14.9	0.0	3	10.4
BER	202403211010	16.6	0.0	10	10.1
BER	202403211020	17.1	0.0	10	11.5
BER	202403211030	18.2	0.0	10	11.5
BER	202403211040	18.6	0.0	10	10.1
BER	202403211050	20.4	0.0	10	9.4
BER	202403211100	22.4	0.0	10	7.2
BER	202403211110	22.6	0.0	5	10.1
BER	202403211120	19.5	0.0	0	10.4
BER	202403211130	16.8	0.0	0	11.2
BER	202403211140	15.9	0.0	0	10.8
BER	202403211150	17.8	0.0	4	12.6
BER	202403211200	18.9	0.0	7	11.2
BER	202403211210	19.9	0.0	4	12.6
BER	202403211220	17.8	0.0	3	10.4
BER	202403211230	21.8	0.0	10	7.9
BER	202403211240	21.4	0.0	4	6.1
BER	202403211250	21.3	0.0	3	5.4
BER	202403211300	22.0	0.0	6	8.3
BER	202403211310	20.0	0.0	2	10.1
BER	202403211320	23.1	0.0	9	13.0
BER	202403211330	22.1	0.0	4	6.8
BER	202403211340	23.1	0.0	10	11.9
BER	202403211350	21.9	0.0	6	13.0
BER	202403211400	23.1	0.0	5	7.9
BER	202403211410	19.1	0.0	2	8.6
BER	202403211420	17.6	0.0	3	11.2
BER	202403211430	15.6	0.0	0	9.0
BER	202403211440	15.1	0.0	0	5.4
BER	202403211450	15.6	0.0	3	6.1
BER	202403211500	15.6	0.0	0	9.4
BER	202403211510	13.9	0.0	1	11.9
BER	202403211520	15.3	0.0	9	10.1
BER	202403211530	16.1	0.0	10	11.9
BER	202403211540	15.9	0.0	10	13.0
BER	202403211550	15.4	0.0	10	13.0
BER	202403211600	14.8	0.0	10	8.3
BER	202403211610	14.1	0.0	10	10.8
BER	202403211620	13.0	0.0	5	10.4
BER	202403211630	12.4	0.0	7	9.4
BER	202403211640	12.1	0.0	0	7.9
BER	202403211650	11.7	0.0	0	7.2
BER	202403211700	11.1	0.0	0	8.3
BER	202403211710	10.6	0.0	0	7.9
BER	202403211720	10.1	0.0	0	9.4
BER	202403211730	9.2	0.0	0	8.3
BER	202403211740	8.1	0.0	0	6.1
BER	202403211750	7.2	0.0	0	5.0
BER	202403211800	6.9	0.0	0	5.8
BER	202403211810	6.8	0.0	0	5.8
BER	202403211820	6.8	0.0	0	4.3
BER	202403211830	6.9	0.0	0	3.6
BER	202403211840	7.0	0.0	0	5.8
BER	202403211850	6.9	0.0	0	2.9
BER	202403211900	6.8	0.0	0	1.4
BER	202403211910	6.5	0.0	0	0.7
BER	202403211920	6.0	0.0	0	1.1
BER	202403211930	5.6	0.0	0	2.5
BER	202403211940	5.4	0.0	0	1.8
BER	202403211950	5.7	0.0	0	3.2
BER	202403212000	6.1	0.0	0	2.9
BER	202403212010	6.5	0.0	0	1.8
BER	202403212020	6.7	0.0	0	5.8
BER	202403212030	6.7	0.0	0	1.4
BER	202403212040	6.6	0.0	0	3.6
BER	202403212050	6.7	0.0	0	3.6
BER	202403212100	6.9	0.0	0	5.8
BER	202403212110	6.8	0.0	0	4.0
BER	202403212120	6.2	0.0	0	2.9
BER	202403212130	5.2	0.0	0	2.5
BER	202403212140	5.2	0.0	0	3.6
BER	202403212150	4.7	0.0	0	0.7
BER	202403212200	4.5	0.0	0	2.2
BER	202403212210	4.4	0.0	0	1.4
BER	202403212220	4.3	0.0	0	2.9
BER	202403212230	4.5	0.0	0	3.6
BER	202403212240	5.4	0.0	0	5.8
BER	202403212250	5.5	0.0	0	5.0
BER	202403212300	5.3	0.0	0	5.0
BER	202403212310	5.1	0.0	0	5.0
BER	202403212320	4.3	0.0	0	3.6
BER	202403212330	4.6	0.0	0	5.4
BER	202403212340	5.1	0.0	0	4.7
BER	202403212350	4.8	0.0	0	1.8
BER	202403220000	4.6	0.0	0	5.0
BER	202403220010	4.7	0.0	0	5.8
BER	202403220020	4.9	0.0	0	7.2
BER	202403220030	4.7	0.0	0	5.0
BER	202403220040	3.8	0.0	0	4.0
BER	202403220050	3.3	0.0	0	4.7
BER	202403220100	2.9	0.0	0	5.0
BER	202403220110	2.9	0.0	0	4.3
BER	202403220120	2.3	0.0	0	3.6
BER	202403220130	2.2	0.0	0	5.8
BER	202403220140	3.0	0.0	0	6.5
BER	202403220150	2.6	0.0	0	4.7
BER	202403220200	2.0	0.0	0	4.0
BER	202403220210	1.6	0.0	0	4.0
BER	202403220220	1.4	0.0	0	3.2
BER	202403220230	0.8	0.0	0	3.2
BER	202403220240	0.6	0.0	0	4.7
BER	202403220250	0.7	0.0	0	4.3
BER	202403220300	0.9	0.0	0	5.0
BER	202403220310	2.0	0.0	0	6.1
